Filer,Chamber,Ticker,Filing_Date,Horizon,Entry_Price,Exit_Date,Alpha_BPS
,HOUSE,NGL,2024-02-29,20,6.05,2024-03-21,-577.0
,HOUSE,NGL,2024-02-29,60,6.05,2024-04-30,-215.0
,HOUSE,NGL,2024-03-13,5,5.96,2024-03-19,-146.0
,HOUSE,NGL,2024-03-13,20,5.96,2024-04-03,-503.0
,HOUSE,NGL,2024-03-13,60,5.96,2024-05-13,-717.0
,HOUSE,NGL,2024-04-07,5,5.99,2024-04-15,174.0
,HOUSE,NGL,2024-04-07,20,5.99,2024-04-29,16.0
,HOUSE,NGL,2024-04-07,60,5.99,2024-06-07,-1162.0
,HOUSE,NGL,2024-05-07,5,5.93,2024-05-13,-594.0
,HOUSE,NGL,2024-05-07,20,5.93,2024-05-28,-851.0
,HOUSE,NGL,2024-05-07,60,5.93,2024-07-08,-2592.0
,HOUSE,NGL,2024-05-14,5,5.7,2024-05-20,-75.0
,HOUSE,NGL,2024-05-14,20,5.7,2024-06-04,131.0
,HOUSE,NGL,2024-05-14,60,5.7,2024-07-15,-2387.0
,HOUSE,NGL,2024-06-12,5,4.95,2024-06-18,615.0
,HOUSE,NGL,2024-06-12,20,4.95,2024-07-03,-259.0
,HOUSE,NGL,2024-06-12,60,4.95,2024-08-12,-1559.0
,HOUSE,NGL,2024-07-09,5,4.74,2024-07-15,-88.0
,HOUSE,NGL,2024-07-09,20,4.74,2024-07-30,217.0
,HOUSE,NGL,2024-07-09,60,4.74,2024-09-09,-936.0
,HOUSE,NGL,2024-08-11,5,4.11,2024-08-19,-177.0
,HOUSE,NGL,2024-08-11,20,4.11,2024-09-03,-669.0
,HOUSE,NGL,2024-08-11,60,4.11,2024-10-11,193.0
,HOUSE,NGL,2024-09-11,5,4.49,2024-09-17,329.0
,HOUSE,NGL,2024-09-11,20,4.49,2024-10-02,-450.0
,HOUSE,NGL,2024-09-11,60,4.49,2024-11-11,-942.0
,HOUSE,NGL,2024-10-04,5,4.63,2024-10-14,-571.0
,HOUSE,NGL,2024-10-04,20,4.63,2024-10-28,-1417.0
,HOUSE,NGL,2024-10-04,60,4.63,2024-12-06,-899.0
,HOUSE,NGL,2024-10-29,5,4.08,2024-11-04,-69.0
,HOUSE,NGL,2024-10-29,20,4.08,2024-11-19,459.0
,HOUSE,NGL,2024-10-29,60,4.08,2024-12-30,1613.0
,HOUSE,NGL,2024-12-17,5,4.75,2024-12-23,-177.0
,HOUSE,NGL,2024-12-17,20,4.75,2025-01-07,557.0
,HOUSE,NGL,2024-12-17,60,4.75,2025-02-18,-44.0
,HOUSE,QCOM,2024-05-01,5,173.63,2024-05-07,-237.0
,HOUSE,QCOM,2024-05-01,20,173.63,2024-05-22,776.0
,HOUSE,QCOM,2024-05-01,60,173.63,2024-07-01,319.0
,HOUSE,HD,2024-05-01,5,321.45,2024-05-07,-86.0
,HOUSE,HD,2024-05-01,20,321.45,2024-05-22,-638.0
,HOUSE,HD,2024-05-01,60,321.45,2024-07-01,-743.0
,HOUSE,MSFT,2024-05-01,5,392.72,2024-05-07,49.0
,HOUSE,MSFT,2024-05-01,20,392.72,2024-05-22,349.0
,HOUSE,MSFT,2024-05-01,60,392.72,2024-07-01,667.0
,HOUSE,HSY,2024-05-01,5,185.58,2024-05-07,-123.0
,HOUSE,HSY,2024-05-01,20,185.58,2024-05-22,74.0
,HOUSE,HSY,2024-05-01,60,185.58,2024-07-01,-1456.0
,HOUSE,TSCO,2024-05-01,5,51.84,2024-05-07,-111.0
,HOUSE,TSCO,2024-05-01,20,51.84,2024-05-22,111.0
,HOUSE,TSCO,2024-05-01,60,51.84,2024-07-01,-754.0
,HOUSE,GS,2024-05-01,5,416.83,2024-05-07,19.0
,HOUSE,GS,2024-05-01,20,416.83,2024-05-22,198.0
,HOUSE,GS,2024-05-01,60,416.83,2024-07-01,-49.0
,HOUSE,AMD,2024-05-21,5,165.52,2024-05-28,368.0
,HOUSE,AMD,2024-05-21,20,165.52,2024-06-11,-530.0
,HOUSE,AMD,2024-05-21,60,165.52,2024-07-22,-1085.0
,HOUSE,SO,2024-05-21,5,74.9,2024-05-28,-145.0
,HOUSE,SO,2024-05-21,20,74.9,2024-06-11,-158.0
,HOUSE,SO,2024-05-21,60,74.9,2024-07-22,-100.0
,HOUSE,CAT,2024-05-21,5,347.16,2024-05-28,-265.0
,HOUSE,CAT,2024-05-21,20,347.16,2024-06-11,-938.0
,HOUSE,CAT,2024-05-21,60,347.16,2024-07-22,-689.0
,HOUSE,SCHW,2024-05-21,5,73.56,2024-05-28,-594.0
,HOUSE,SCHW,2024-05-21,20,73.56,2024-06-11,-376.0
,HOUSE,SCHW,2024-05-21,60,73.56,2024-07-22,-1899.0
,HOUSE,KMI,2024-05-21,5,17.94,2024-05-28,-164.0
,HOUSE,KMI,2024-05-21,20,17.94,2024-06-11,71.0
,HOUSE,KMI,2024-05-21,60,17.94,2024-07-22,766.0
,HOUSE,AAPL,2024-05-21,5,189.43,2024-05-28,-47.0
,HOUSE,AAPL,2024-05-21,20,189.43,2024-06-11,716.0
,HOUSE,AAPL,2024-05-21,60,189.43,2024-07-22,1229.0
,HOUSE,CRWD,2024-06-27,5,383.19,2024-07-03,-28.0
,HOUSE,CRWD,2024-06-27,20,383.19,2024-07-18,-1202.0
,HOUSE,CRWD,2024-06-27,60,383.19,2024-08-27,-3276.0
,HOUSE,NSRGY,2024-06-27,5,99.25,2024-07-03,-104.0
,HOUSE,NSRGY,2024-06-27,20,99.25,2024-07-18,174.0
,HOUSE,NSRGY,2024-06-27,60,99.25,2024-08-27,86.0
,HOUSE,LULU,2024-06-27,5,298.7,2024-07-03,-78.0
,HOUSE,LULU,2024-06-27,20,298.7,2024-07-18,-609.0
,HOUSE,LULU,2024-06-27,60,298.7,2024-08-27,-1239.0
,HOUSE,ASML,2024-06-27,5,1007.51,2024-07-03,342.0
,HOUSE,ASML,2024-06-27,20,1007.51,2024-07-18,-1118.0
,HOUSE,ASML,2024-06-27,60,1007.51,2024-08-27,-1601.0
,HOUSE,NEE,2024-06-27,5,67.77,2024-07-03,11.0
,HOUSE,NEE,2024-06-27,20,67.77,2024-07-18,-33.0
,HOUSE,NEE,2024-06-27,60,67.77,2024-08-27,924.0
,HOUSE,COST,2024-06-27,5,842.1,2024-07-03,16.0
,HOUSE,COST,2024-06-27,20,842.1,2024-07-18,-280.0
,HOUSE,COST,2024-06-27,60,842.1,2024-08-27,389.0
,HOUSE,DUK,2024-07-24,5,101.02,2024-07-30,150.0
,HOUSE,DUK,2024-07-24,20,101.02,2024-08-14,449.0
,HOUSE,DUK,2024-07-24,60,101.02,2024-09-23,395.0
,HOUSE,JPM,2024-07-24,5,202.19,2024-07-30,245.0
,HOUSE,JPM,2024-07-24,20,202.19,2024-08-14,-23.0
,HOUSE,JPM,2024-07-24,60,202.19,2024-09-23,-480.0
,HOUSE,UPS,2024-07-24,5,115.98,2024-07-30,86.0
,HOUSE,UPS,2024-07-24,20,115.98,2024-08-14,-151.0
,HOUSE,UPS,2024-07-24,60,115.98,2024-09-23,-353.0
,HOUSE,GLW,2024-07-24,5,41.48,2024-07-30,-783.0
,HOUSE,GLW,2024-07-24,20,41.48,2024-08-14,-851.0
,HOUSE,GLW,2024-07-24,60,41.48,2024-09-23,-113.0
,HOUSE,DELL,2024-07-24,5,108.58,2024-07-30,-319.0
,HOUSE,DELL,2024-07-24,20,108.58,2024-08-14,-860.0
,HOUSE,DELL,2024-07-24,60,108.58,2024-09-23,-62.0
,HOUSE,AMAT,2024-07-24,5,199.46,2024-07-30,-342.0
,HOUSE,AMAT,2024-07-24,20,199.46,2024-08-14,-133.0
,HOUSE,AMAT,2024-07-24,60,199.46,2024-09-23,-1003.0
,HOUSE,FDX,2024-08-22,5,287.48,2024-08-28,32.0
,HOUSE,FDX,2024-08-22,20,287.48,2024-09-12,-274.0
,HOUSE,FDX,2024-08-22,60,287.48,2024-10-22,-1285.0
,HOUSE,INTC,2024-08-22,5,20.54,2024-08-28,-384.0
,HOUSE,INTC,2024-08-22,20,20.54,2024-09-12,-520.0
,HOUSE,INTC,2024-08-22,60,20.54,2024-10-22,496.0
,HOUSE,AMZN,2024-08-22,5,177.04,2024-08-28,-284.0
,HOUSE,AMZN,2024-08-22,20,177.04,2024-09-12,616.0
,HOUSE,AMZN,2024-08-22,60,177.04,2024-10-22,306.0
,HOUSE,NVDA,2024-08-22,5,129.31,2024-08-28,-222.0
,HOUSE,NVDA,2024-08-22,20,129.31,2024-09-12,-735.0
,HOUSE,NVDA,2024-08-22,60,129.31,2024-10-22,691.0
,HOUSE,KMI,2024-08-22,5,19.95,2024-08-28,91.0
,HOUSE,KMI,2024-08-22,20,19.95,2024-09-12,-105.0
,HOUSE,KMI,2024-08-22,60,19.95,2024-10-22,1250.0
,HOUSE,GOOG,2024-08-22,5,166.37,2024-08-28,-106.0
,HOUSE,GOOG,2024-08-22,20,166.37,2024-09-12,-643.0
,HOUSE,GOOG,2024-08-22,60,166.37,2024-10-22,-432.0
,HOUSE,CRWD,2024-09-04,5,256.43,2024-09-10,-323.0
,HOUSE,CRWD,2024-09-04,20,256.43,2024-09-25,767.0
,HOUSE,CRWD,2024-09-04,60,256.43,2024-11-04,1256.0
,HOUSE,QCOM,2024-09-04,5,159.28,2024-09-10,-108.0
,HOUSE,QCOM,2024-09-04,20,159.28,2024-09-25,-124.0
,HOUSE,QCOM,2024-09-04,60,159.28,2024-11-04,-308.0
,HOUSE,LULU,2024-09-04,5,253.7,2024-09-10,-242.0
,HOUSE,LULU,2024-09-04,20,253.7,2024-09-25,-165.0
,HOUSE,LULU,2024-09-04,60,253.7,2024-11-04,2140.0
,HOUSE,TSLA,2024-09-04,5,230.17,2024-09-10,-158.0
,HOUSE,TSLA,2024-09-04,20,230.17,2024-09-25,762.0
,HOUSE,TSLA,2024-09-04,60,230.17,2024-11-04,151.0
,HOUSE,AMZN,2024-09-04,5,177.89,2024-09-10,108.0
,HOUSE,AMZN,2024-09-04,20,177.89,2024-09-25,419.0
,HOUSE,AMZN,2024-09-04,60,177.89,2024-11-04,606.0
,HOUSE,NVDA,2024-09-04,5,107.16,2024-09-10,97.0
,HOUSE,NVDA,2024-09-04,20,107.16,2024-09-25,1117.0
,HOUSE,NVDA,2024-09-04,60,107.16,2024-11-04,2291.0
,HOUSE,GSK,2024-09-04,5,40.89,2024-09-10,239.0
,HOUSE,GSK,2024-09-04,20,40.89,2024-09-25,-999.0
,HOUSE,GSK,2024-09-04,60,40.89,2024-11-04,-1827.0
,HOUSE,SCHW,2024-09-04,5,62.49,2024-09-10,-83.0
,HOUSE,SCHW,2024-09-04,20,62.49,2024-09-25,-348.0
,HOUSE,SCHW,2024-09-04,60,62.49,2024-11-04,742.0
,HOUSE,UPS,2024-09-04,5,117.76,2024-09-10,205.0
,HOUSE,UPS,2024-09-04,20,117.76,2024-09-25,-80.0
,HOUSE,UPS,2024-09-04,60,117.76,2024-11-04,40.0
,HOUSE,PANW,2024-09-04,5,171.87,2024-09-10,126.0
,HOUSE,PANW,2024-09-04,20,171.87,2024-09-25,-497.0
,HOUSE,PANW,2024-09-04,60,171.87,2024-11-04,106.0
,HOUSE,GLW,2024-09-04,5,40.36,2024-09-10,-35.0
,HOUSE,GLW,2024-09-04,20,40.36,2024-09-25,394.0
,HOUSE,GLW,2024-09-04,60,40.36,2024-11-04,966.0
,HOUSE,DLR,2024-09-04,5,143.38,2024-09-10,471.0
,HOUSE,DLR,2024-09-04,20,143.38,2024-09-25,546.0
,HOUSE,DLR,2024-09-04,60,143.38,2024-11-04,1519.0
,HOUSE,GOOG,2024-09-04,5,157.6,2024-09-10,-514.0
,HOUSE,GOOG,2024-09-04,20,157.6,2024-09-25,-113.0
,HOUSE,GOOG,2024-09-04,60,157.6,2024-11-04,376.0
,HOUSE,AAPL,2024-09-04,5,220.93,2024-09-10,-87.0
,HOUSE,AAPL,2024-09-04,20,220.93,2024-09-25,-224.0
,HOUSE,AAPL,2024-09-04,60,220.93,2024-11-04,-415.0
,HOUSE,CRWD,2024-09-23,5,288.54,2024-09-30,-322.0
,HOUSE,CRWD,2024-09-23,20,288.54,2024-10-14,533.0
,HOUSE,CRWD,2024-09-23,60,288.54,2024-11-25,2145.0
,HOUSE,INTC,2024-09-23,5,22.81,2024-09-30,241.0
,HOUSE,INTC,2024-09-23,20,22.81,2024-10-14,48.0
,HOUSE,INTC,2024-09-23,60,22.81,2024-11-25,443.0
,HOUSE,SCCO,2024-09-23,5,104.82,2024-09-30,128.0
,HOUSE,SCCO,2024-09-23,20,104.82,2024-10-14,110.0
,HOUSE,SCCO,2024-09-23,60,104.82,2024-11-25,-1379.0
,HOUSE,CAH,2024-09-23,5,107.86,2024-09-30,-13.0
,HOUSE,CAH,2024-09-23,20,107.86,2024-10-14,-24.0
,HOUSE,CAH,2024-09-23,60,107.86,2024-11-25,642.0
,HOUSE,BX,2024-09-23,5,150.3,2024-09-30,-323.0
,HOUSE,BX,2024-09-23,20,150.3,2024-10-14,-358.0
,HOUSE,BX,2024-09-23,60,150.3,2024-11-25,1861.0
,HOUSE,MSFT,2024-09-23,5,425.18,2024-09-30,-16.0
,HOUSE,MSFT,2024-09-23,20,425.18,2024-10-14,-461.0
,HOUSE,MSFT,2024-09-23,60,425.18,2024-11-25,-681.0
,HOUSE,UPS,2024-09-23,5,119.72,2024-09-30,483.0
,HOUSE,UPS,2024-09-23,20,119.72,2024-10-14,161.0
,HOUSE,UPS,2024-09-23,60,119.72,2024-11-25,290.0
,HOUSE,GOOG,2024-09-23,5,162.82,2024-09-30,173.0
,HOUSE,GOOG,2024-09-23,20,162.82,2024-10-14,-62.0
,HOUSE,GOOG,2024-09-23,60,162.82,2024-11-25,-105.0
,HOUSE,LRCX,2024-09-23,5,78.15,2024-09-30,273.0
,HOUSE,LRCX,2024-09-23,20,78.15,2024-10-14,605.0
,HOUSE,LRCX,2024-09-23,60,78.15,2024-11-25,-1141.0
,HOUSE,META,2024-10-08,5,588.18,2024-10-14,-125.0
,HOUSE,META,2024-10-08,20,588.18,2024-10-29,-33.0
,HOUSE,META,2024-10-08,60,588.18,2024-12-09,-86.0
,HOUSE,FDX,2024-10-08,5,257.25,2024-10-14,-18.0
,HOUSE,FDX,2024-10-08,20,257.25,2024-10-29,312.0
,HOUSE,FDX,2024-10-08,60,257.25,2024-12-09,137.0
,HOUSE,ASML,2024-10-08,5,834.85,2024-10-14,187.0
,HOUSE,ASML,2024-10-08,20,834.85,2024-10-29,-1606.0
,HOUSE,ASML,2024-10-08,60,834.85,2024-12-09,-2105.0
,HOUSE,JPM,2024-10-08,5,208.06,2024-10-14,253.0
,HOUSE,JPM,2024-10-08,20,208.06,2024-10-29,363.0
,HOUSE,JPM,2024-10-08,60,208.06,2024-12-09,946.0
,HOUSE,LRCX,2024-10-08,5,81.86,2024-10-14,218.0
,HOUSE,LRCX,2024-10-08,20,81.86,2024-10-29,-629.0
,HOUSE,LRCX,2024-10-08,60,81.86,2024-12-09,-1130.0
,HOUSE,COST,2024-10-08,5,901.95,2024-10-14,-337.0
,HOUSE,COST,2024-10-08,20,901.95,2024-10-29,-323.0
,HOUSE,COST,2024-10-08,60,901.95,2024-12-09,403.0
,HOUSE,DELL,2024-10-08,5,119.21,2024-10-14,366.0
,HOUSE,DELL,2024-10-08,20,119.21,2024-10-29,-102.0
,HOUSE,DELL,2024-10-08,60,119.21,2024-12-09,-321.0
,HOUSE,AMAT,2024-10-08,5,202.55,2024-10-14,306.0
,HOUSE,AMAT,2024-10-08,20,202.55,2024-10-29,-808.0
,HOUSE,AMAT,2024-10-08,60,202.55,2024-12-09,-2076.0
,HOUSE,NSRGY,2024-10-22,5,95.27,2024-10-28,-129.0
,HOUSE,NSRGY,2024-10-22,20,95.27,2024-11-12,-1327.0
,HOUSE,NSRGY,2024-10-22,60,95.27,2024-12-23,-1954.0
,HOUSE,HD,2024-10-22,5,387.88,2024-10-28,32.0
,HOUSE,HD,2024-10-22,20,387.88,2024-11-12,-241.0
,HOUSE,HD,2024-10-22,60,387.88,2024-12-23,-451.0
,HOUSE,INTC,2024-10-22,5,21.98,2024-10-28,378.0
,HOUSE,INTC,2024-10-22,20,21.98,2024-11-12,664.0
,HOUSE,INTC,2024-10-22,60,21.98,2024-12-23,-1133.0
,HOUSE,ASML,2024-10-22,5,699.36,2024-10-28,-48.0
,HOUSE,ASML,2024-10-22,20,699.36,2024-11-12,-861.0
,HOUSE,ASML,2024-10-22,60,699.36,2024-12-23,-124.0
,HOUSE,CAT,2024-10-22,5,379.1,2024-10-28,77.0
,HOUSE,CAT,2024-10-22,20,379.1,2024-11-12,-138.0
,HOUSE,CAT,2024-10-22,60,379.1,2024-12-23,-850.0
,HOUSE,BX,2024-10-22,5,159.24,2024-10-28,186.0
,HOUSE,BX,2024-10-22,20,159.24,2024-11-12,551.0
,HOUSE,BX,2024-10-22,60,159.24,2024-12-23,45.0
,HOUSE,MSFT,2024-10-22,5,420.65,2024-10-28,-2.0
,HOUSE,MSFT,2024-10-22,20,420.65,2024-11-12,-364.0
,HOUSE,MSFT,2024-10-22,60,420.65,2024-12-23,-52.0
,HOUSE,TSLA,2024-10-22,5,213.65,2024-10-28,2237.0
,HOUSE,TSLA,2024-10-22,20,213.65,2024-11-12,5047.0
,HOUSE,TSLA,2024-10-22,60,213.65,2024-12-23,9830.0
,HOUSE,META,2024-11-04,5,570.17,2024-11-11,-194.0
,HOUSE,META,2024-11-04,20,570.17,2024-11-25,-489.0
,HOUSE,META,2024-11-04,60,570.17,2025-01-06,659.0
,HOUSE,AMD,2024-11-04,5,141.66,2024-11-11,19.0
,HOUSE,AMD,2024-11-04,20,141.66,2024-11-25,-398.0
,HOUSE,AMD,2024-11-04,60,141.66,2025-01-06,-1213.0
,HOUSE,INTC,2024-11-04,5,23.32,2024-11-11,359.0
,HOUSE,INTC,2024-11-04,20,23.32,2024-11-25,303.0
,HOUSE,INTC,2024-11-04,60,23.32,2025-01-06,-1837.0
,HOUSE,DUK,2024-11-04,5,108.14,2024-11-11,-524.0
,HOUSE,DUK,2024-11-04,20,108.14,2024-11-25,-184.0
,HOUSE,DUK,2024-11-04,60,108.14,2025-01-06,-945.0
,HOUSE,HSY,2024-11-04,5,172.99,2024-11-11,-471.0
,HOUSE,HSY,2024-11-04,20,172.99,2024-11-25,-536.0
,HOUSE,HSY,2024-11-04,60,172.99,2025-01-06,-1025.0
,HOUSE,TSLA,2024-11-04,5,251.44,2024-11-11,3537.0
,HOUSE,TSLA,2024-11-04,20,251.44,2024-11-25,3104.0
,HOUSE,TSLA,2024-11-04,60,251.44,2025-01-06,5989.0
,HOUSE,GLW,2024-11-04,5,46.12,2024-11-11,-35.0
,HOUSE,GLW,2024-11-04,20,46.12,2024-11-25,-92.0
,HOUSE,GLW,2024-11-04,60,46.12,2025-01-06,-72.0
,HOUSE,DLR,2024-11-04,5,174.46,2024-11-11,-281.0
,HOUSE,DLR,2024-11-04,20,174.46,2024-11-25,290.0
,HOUSE,DLR,2024-11-04,60,174.46,2025-01-06,-371.0
,HOUSE,AAPL,2024-11-04,5,221.99,2024-11-11,-336.0
,HOUSE,AAPL,2024-11-04,20,221.99,2024-11-25,71.0
,HOUSE,AAPL,2024-11-04,60,221.99,2025-01-06,618.0
,HOUSE,SO,2024-11-08,5,84.77,2024-11-18,226.0
,HOUSE,SO,2024-11-08,20,84.77,2024-12-02,-62.0
,HOUSE,SO,2024-11-08,60,84.77,2025-01-10,-445.0
,HOUSE,FDX,2024-11-08,5,281.7,2024-11-18,364.0
,HOUSE,FDX,2024-11-08,20,281.7,2024-12-02,156.0
,HOUSE,FDX,2024-11-08,60,281.7,2025-01-10,-339.0
,HOUSE,NOW,2024-11-08,5,207.2,2024-11-18,-118.0
,HOUSE,NOW,2024-11-08,20,207.2,2024-12-02,38.0
,HOUSE,NOW,2024-11-08,60,207.2,2025-01-10,162.0
,HOUSE,TSLA,2024-11-08,5,350.0,2024-11-18,-144.0
,HOUSE,TSLA,2024-11-08,20,350.0,2024-12-02,121.0
,HOUSE,TSLA,2024-11-08,60,350.0,2025-01-10,1550.0
,HOUSE,TSCO,2024-11-08,5,55.16,2024-11-18,8.0
,HOUSE,TSCO,2024-11-08,20,55.16,2024-12-02,268.0
,HOUSE,TSCO,2024-11-08,60,55.16,2025-01-10,4.0
,HOUSE,NEE,2024-11-08,5,73.12,2024-11-18,240.0
,HOUSE,NEE,2024-11-08,20,73.12,2024-12-02,139.0
,HOUSE,NEE,2024-11-08,60,73.12,2025-01-10,-791.0
,HOUSE,BX,2024-11-08,5,175.63,2024-11-18,169.0
,HOUSE,BX,2024-11-08,20,175.63,2024-12-02,131.0
,HOUSE,BX,2024-11-08,60,175.63,2025-01-10,-727.0
,HOUSE,HSY,2024-11-08,5,171.46,2024-11-18,-223.0
,HOUSE,HSY,2024-11-08,20,171.46,2024-12-02,-39.0
,HOUSE,HSY,2024-11-08,60,171.46,2025-01-10,-793.0
,HOUSE,PANW,2024-11-08,5,199.05,2024-11-18,-105.0
,HOUSE,PANW,2024-11-08,20,199.05,2024-12-02,-280.0
,HOUSE,PANW,2024-11-08,60,199.05,2025-01-10,-1015.0
,HOUSE,DELL,2024-11-08,5,135.44,2024-11-18,-3.0
,HOUSE,DELL,2024-11-08,20,135.44,2024-12-02,-996.0
,HOUSE,DELL,2024-11-08,60,135.44,2025-01-10,-1441.0
,HOUSE,GS,2024-11-08,5,587.38,2024-11-18,-61.0
,HOUSE,GS,2024-11-08,20,587.38,2024-12-02,-42.0
,HOUSE,GS,2024-11-08,60,587.38,2025-01-10,-384.0
,HOUSE,QCOM,2024-11-21,5,152.56,2024-11-27,-80.0
,HOUSE,QCOM,2024-11-21,20,152.56,2024-12-12,-2.0
,HOUSE,QCOM,2024-11-21,60,152.56,2025-01-21,563.0
,HOUSE,NSRGY,2024-11-21,5,82.43,2024-11-27,94.0
,HOUSE,NSRGY,2024-11-21,20,82.43,2024-12-12,-312.0
,HOUSE,NSRGY,2024-11-21,60,82.43,2025-01-21,-436.0
,HOUSE,SCCO,2024-11-21,5,93.05,2024-11-27,-58.0
,HOUSE,SCCO,2024-11-21,20,93.05,2024-12-12,31.0
,HOUSE,SCCO,2024-11-21,60,93.05,2025-01-21,-266.0
,HOUSE,ABBV,2024-11-21,5,169.61,2024-11-27,290.0
,HOUSE,ABBV,2024-11-21,20,169.61,2024-12-12,-360.0
,HOUSE,ABBV,2024-11-21,60,169.61,2025-01-21,-313.0
,HOUSE,AMZN,2024-11-21,5,197.12,2024-11-27,381.0
,HOUSE,AMZN,2024-11-21,20,197.12,2024-12-12,1467.0
,HOUSE,AMZN,2024-11-21,60,197.12,2025-01-21,1543.0
,HOUSE,OXY,2024-11-21,5,50.58,2024-11-27,-365.0
,HOUSE,OXY,2024-11-21,20,50.58,2024-12-12,-826.0
,HOUSE,OXY,2024-11-21,60,50.58,2025-01-21,-382.0
,HOUSE,ADBE,2024-11-21,5,512.15,2024-11-27,-25.0
,HOUSE,ADBE,2024-11-21,20,512.15,2024-12-12,-880.0
,HOUSE,ADBE,2024-11-21,60,512.15,2025-01-21,-1640.0
,HOUSE,AMAT,2024-11-21,5,173.15,2024-11-27,-259.0
,HOUSE,AMAT,2024-11-21,20,173.15,2024-12-12,-479.0
,HOUSE,AMAT,2024-11-21,60,173.15,2025-01-21,868.0
,HOUSE,AMD,2024-11-27,5,137.18,2024-12-04,411.0
,HOUSE,AMD,2024-11-27,20,137.18,2024-12-19,-1061.0
,HOUSE,AMD,2024-11-27,60,137.18,2025-01-28,-1743.0
,HOUSE,NSRGY,2024-11-27,5,84.07,2024-12-04,-156.0
,HOUSE,NSRGY,2024-11-27,20,84.07,2024-12-19,-268.0
,HOUSE,NSRGY,2024-11-27,60,84.07,2025-01-28,-120.0
,HOUSE,HD,2024-11-27,5,418.69,2024-12-04,-113.0
,HOUSE,HD,2024-11-27,20,418.69,2024-12-19,-754.0
,HOUSE,HD,2024-11-27,60,418.69,2025-01-28,-306.0
,HOUSE,DUK,2024-11-27,5,112.01,2024-12-04,-406.0
,HOUSE,DUK,2024-11-27,20,112.01,2024-12-19,-578.0
,HOUSE,DUK,2024-11-27,60,112.01,2025-01-28,-556.0
,HOUSE,JNJ,2024-11-27,5,150.41,2024-12-04,-377.0
,HOUSE,JNJ,2024-11-27,20,150.41,2024-12-19,-464.0
,HOUSE,JNJ,2024-11-27,60,150.41,2025-01-28,-365.0
,HOUSE,ASML,2024-11-27,5,679.22,2024-12-04,400.0
,HOUSE,ASML,2024-11-27,20,679.22,2024-12-19,617.0
,HOUSE,ASML,2024-11-27,60,679.22,2025-01-28,-113.0
,HOUSE,NVDA,2024-11-27,5,138.2,2024-12-04,413.0
,HOUSE,NVDA,2024-11-27,20,138.2,2024-12-19,-273.0
,HOUSE,NVDA,2024-11-27,60,138.2,2025-01-28,-735.0
,HOUSE,NEE,2024-11-27,5,76.29,2024-12-04,-457.0
,HOUSE,NEE,2024-11-27,20,76.29,2024-12-19,-858.0
,HOUSE,NEE,2024-11-27,60,76.29,2025-01-28,-1099.0
,HOUSE,GSK,2024-11-27,5,32.72,2024-12-04,-5.0
,HOUSE,GSK,2024-11-27,20,32.72,2024-12-19,67.0
,HOUSE,GSK,2024-11-27,60,32.72,2025-01-28,217.0
,HOUSE,COST,2024-11-27,5,965.52,2024-12-04,111.0
,HOUSE,COST,2024-11-27,20,965.52,2024-12-19,97.0
,HOUSE,COST,2024-11-27,60,965.52,2025-01-28,-202.0
,HOUSE,SCHW,2024-11-27,5,81.48,2024-12-04,-235.0
,HOUSE,SCHW,2024-11-27,20,81.48,2024-12-19,-831.0
,HOUSE,SCHW,2024-11-27,60,81.48,2025-01-28,-194.0
,HOUSE,UPS,2024-11-27,5,126.99,2024-12-04,-596.0
,HOUSE,UPS,2024-11-27,20,126.99,2024-12-19,-690.0
,HOUSE,UPS,2024-11-27,60,126.99,2025-01-28,-88.0
,HOUSE,MSFT,2024-11-27,5,420.36,2024-12-04,244.0
,HOUSE,MSFT,2024-11-27,20,420.36,2024-12-19,593.0
,HOUSE,MSFT,2024-11-27,60,420.36,2025-01-28,494.0
,HOUSE,LRCX,2024-11-27,5,72.99,2024-12-04,508.0
,HOUSE,LRCX,2024-11-27,20,72.99,2024-12-19,-58.0
,HOUSE,LRCX,2024-11-27,60,72.99,2025-01-28,49.0
,HOUSE,GOOG,2024-11-27,5,169.64,2024-12-04,243.0
,HOUSE,GOOG,2024-11-27,20,169.64,2024-12-19,1412.0
,HOUSE,GOOG,2024-11-27,60,169.64,2025-01-28,1505.0
,HOUSE,JPM,2024-11-27,5,243.45,2024-12-04,-337.0
,HOUSE,JPM,2024-11-27,20,243.45,2024-12-19,-398.0
,HOUSE,JPM,2024-11-27,60,243.45,2025-01-28,686.0
,HOUSE,META,2024-12-27,5,589.38,2025-01-06,537.0
,HOUSE,META,2024-12-27,20,589.38,2025-01-21,174.0
,HOUSE,META,2024-12-27,60,589.38,2025-02-28,1200.0
,HOUSE,NSC,2024-12-27,5,227.6,2025-01-06,27.0
,HOUSE,NSC,2024-12-27,20,227.6,2025-01-21,534.0
,HOUSE,NSC,2024-12-27,60,227.6,2025-02-28,480.0
,HOUSE,DUK,2024-12-27,5,103.07,2025-01-06,-245.0
,HOUSE,DUK,2024-12-27,20,103.07,2025-01-21,31.0
,HOUSE,DUK,2024-12-27,60,103.07,2025-02-28,907.0
,HOUSE,JNJ,2024-12-27,5,139.08,2025-01-06,-99.0
,HOUSE,JNJ,2024-12-27,20,139.08,2025-01-21,83.0
,HOUSE,JNJ,2024-12-27,60,139.08,2025-02-28,1503.0
,HOUSE,LLY,2024-12-27,5,766.83,2025-01-06,-234.0
